,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T
K,0.0150126231838426,0.00682115594301377,0.0100679631848438,0.00809504143996878,0.0142153932970879,0.00551191948589105,0.012500903280275,0.00791554692199622,0.0200200925434643,0.00967417487141429,0,0.00772350524205273,0.00892294232788902,0.0138972280551513,0.00735384965542383,0.0073208947486779,0.015862977438866,0.00662568792880289,0.0131039143048003,0.0144700734834616
L,0.0177907231927492,0.00600799854015503,0.00722685663759811,0.00946240176758021,0.0192174894977861,0.00895292109914368,0.0140477869807023,0.010962919808469,0.0284234508656584,0.0138959473733431,0.00772350524205273,0,0.0067042096482779,0.0162868423429764,0.00625443176293454,0.00683152329850697,0.0173843050099973,0.00895323889651793,0.017481575722023,0.0193586828982231
M,0.019290121331306,0.00812036266977839,0.00778319484999765,0.00720673840880393,0.0166972428749808,0.00870488119412381,0.0164086140427085,0.0116338918411893,0.0235317888851098,0.0155686769583353,0.00892294232788902,0.0067042096482779,0,0.0188093762410986,0.00744973063516337,0.00763814410031065,0.017929523910886,0.00804799841380266,0.0171945000890245,0.018300277758462
N,0.00601220058160631,0.0122432699340001,0.0213912983715847,0.0166070547828653,0.00931307176173288,0.00990293798905882,0.00645943469922881,0.00849066355471494,0.00991172711158272,0.00746932421112482,0.0138972280551513,0.0162868423429764,0.0188093762410986,0,0.0118414670732843,0.0126021468641866,0.00596009634240212,0.0128242775831913,0.00616270438710421,0.00575893621216958
O,0.012980091968784,0.00642257442924641,0.00761971597798705,0.010206407316928,0.0153806399221831,0.00745275326784728,0.0109350411184612,0.00864504325179251,0.021078931784369,0.0107780112767518,0.00735384965542383,0.00625443176293454,0.00744973063516337,0.0118414670732843,0,0.00552882739264401,0.013754377923194,0.00800974692635229,0.011418805436832,0.0133235651882963
P,0.0151146460433159,0.00640425473558888,0.00816355988565408,0.00997293160015286,0.0159976341756858,0.00759763841048424,0.0123040829864162,0.00944805871024922,0.0240635546357899,0.0122900203036126,0.0073208947486779,0.00683152329850697,0.00763814410031065,0.0126021468641866,0.00552882739264401,0,0.0149259320062751,0.00766260732564011,0.0137050178081593,0.0153539209820598
Q,0.00798871290264262,0.012508226307918,0.0195917442479771,0.0151038514399193,0.011582191518543,0.0126881479809334,0.00813282348627794,0.0117158252218819,0.00928060893009722,0.0109081640101712,0.015862977438866,0.0173843050099973,0.017929523910886,0.00596009634240212,0.013754377923194,0.0149259320062751,0,0.0131908993023465,0.00731555380544166,0.00694935464771351
R,0.0146247888791839,0.00722627298888087,0.00898393532123192,0.00721442374345065,0.014740210605671,0.00651552574110266,0.0115188922704896,0.00861748189774711,0.0179396643795632,0.0100191168940552,0.00662568792880289,0.00895323889651793,0.00804799841380266,0.0128242775831913,0.00800974692635229,0.00766260732564011,0.0131908993023465,0,0.0111189165617154,0.0128499552392834
S,0.00654259042372704,0.0115547319344741,0.0199227778630136,0.0147357481735834,0.0093933938350449,0.00856236167602593,0.00625000459915627,0.00809390217952586,0.00850767222303525,0.00706475784199982,0.0131039143048003,0.017481575722023,0.0171945000890245,0.00616270438710421,0.011418805436832,0.0137050178081593,0.00731555380544166,0.0111189165617154,0,0.00505971370723507
T,0.00676295001519683,0.0121999085376756,0.0222008962053713,0.0154635941063713,0.00863849329903775,0.00983160879635244,0.00708906426802564,0.0091828717789073,0.00737484671407638,0.00797021145640094,0.0144700734834616,0.0193586828982231,0.018300277758462,0.00575893621216958,0.0133235651882963,0.0153539209820598,0.00694935464771351,0.0128499552392834,0.00505971370723507,0
